DATAFLOW,LAST UPDATE,freq,unit,category,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Autriche,2015,48.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Autriche,2016,49.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Autriche,2017,50.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Autriche,2018,50.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Autriche,2019,51.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Autriche,2020,52.2,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Autriche,2021,52.3,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Autriche,2022,53.5,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Autriche,2023,54.5,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Autriche,2024,55.2,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Bosnie-Herzégovine,2021,29.7,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Bosnie-Herzégovine,2022,30.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Bosnie-Herzégovine,2023,31.2,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Bosnie-Herzégovine,2024,31.2,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Belgique,2015,50.5,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Belgique,2016,51.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Belgique,2017,54.3,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Belgique,2018,54.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Belgique,2019,54.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Belgique,2020,56.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Belgique,2021,58.7,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Belgique,2022,59.3,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Belgique,2023,58.5,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Belgique,2024,59.0,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Bulgarie,2015,36.3,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Bulgarie,2016,36.8,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Bulgarie,2017,36.5,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Bulgarie,2018,36.8,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Bulgarie,2019,36.4,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Bulgarie,2020,38.0,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Bulgarie,2021,38.5,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Bulgarie,2022,38.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Bulgarie,2023,39.0,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Bulgarie,2024,43.0,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Suisse,2015,55.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Suisse,2016,56.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Suisse,2017,57.7,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Suisse,2018,58.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Suisse,2019,59.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Suisse,2020,59.8,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Suisse,2021,58.9,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Suisse,2022,58.7,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Suisse,2023,59.9,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Suisse,2024,60.5,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Chypre,2015,49.3,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Chypre,2016,50.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Chypre,2017,50.9,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Chypre,2018,52.0,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Chypre,2019,52.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Chypre,2020,53.0,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Chypre,2021,54.8,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Chypre,2022,55.3,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Chypre,2023,58.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Chypre,2024,58.9,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Tchéquie,2015,38.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Tchéquie,2016,38.7,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Tchéquie,2017,39.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Tchéquie,2018,39.9,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Tchéquie,2019,39.8,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Tchéquie,2020,40.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Tchéquie,2021,42.0,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Tchéquie,2022,41.9,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Tchéquie,2023,42.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Tchéquie,2024,43.9,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Allemagne,2015,47.7,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Allemagne,2016,48.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Allemagne,2017,48.7,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Allemagne,2018,49.3,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Allemagne,2019,50.3,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Allemagne,2020,50.8,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Allemagne,2021,52.1,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Allemagne,2022,51.9,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Allemagne,2023,52.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Allemagne,2024,53.7,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Danemark,2015,54.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Danemark,2016,55.4,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Danemark,2017,56.9,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Danemark,2018,57.7,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Danemark,2019,58.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Danemark,2020,59.3,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Danemark,2021,60.0,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Danemark,2022,60.2,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Danemark,2023,61.0,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Danemark,2024,62.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Zone euro - 21 pays (à partir de 2026),2015,44.7,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Zone euro - 21 pays (à partir de 2026),2016,45.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Zone euro - 21 pays (à partir de 2026),2017,46.0,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Zone euro - 21 pays (à partir de 2026),2018,46.9,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Zone euro - 21 pays (à partir de 2026),2019,47.9,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Zone euro - 21 pays (à partir de 2026),2020,49.1,,
