DATAFLOW,LAST UPDATE,freq,unit,category,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Irlande,2021,63.0,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Irlande,2022,63.8,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Irlande,2023,64.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Irlande,2024,66.3,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Islande,2015,55.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Islande,2016,57.2,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Islande,2017,57.7,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Islande,2018,59.0,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Islande,2019,59.0,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Islande,2020,57.7,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Islande,2021,58.1,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Islande,2022,58.2,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Islande,2023,59.2,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Islande,2024,61.7,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Italie,2015,35.5,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Italie,2016,35.7,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Italie,2017,36.3,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Italie,2018,37.1,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Italie,2019,37.5,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Italie,2020,38.0,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Italie,2021,37.0,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Italie,2022,37.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Italie,2023,38.9,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Italie,2024,39.7,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Lituanie,2015,48.2,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Lituanie,2016,49.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Lituanie,2017,49.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Lituanie,2018,50.5,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Lituanie,2019,51.9,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Lituanie,2020,52.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Lituanie,2021,54.2,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Lituanie,2022,55.7,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Lituanie,2023,56.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Lituanie,2024,57.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Luxembourg,2015,58.8,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Luxembourg,2016,59.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Luxembourg,2017,57.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Luxembourg,2018,61.2,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Luxembourg,2019,63.7,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Luxembourg,2020,65.0,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Luxembourg,2021,68.1,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Luxembourg,2022,69.2,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Luxembourg,2023,68.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Luxembourg,2024,71.9,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Lettonie,2015,42.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Lettonie,2016,43.3,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Lettonie,2017,44.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Lettonie,2018,44.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Lettonie,2019,46.8,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Lettonie,2020,47.7,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Lettonie,2021,49.3,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Lettonie,2022,49.7,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Lettonie,2023,48.9,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Lettonie,2024,49.8,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Monténégro,2015,37.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Monténégro,2016,38.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Monténégro,2017,37.2,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Monténégro,2018,36.8,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Monténégro,2019,38.8,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Monténégro,2020,38.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Macédoine du Nord,2015,28.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Macédoine du Nord,2016,30.9,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Macédoine du Nord,2017,31.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Macédoine du Nord,2018,31.7,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Macédoine du Nord,2019,32.5,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Macédoine du Nord,2020,35.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Macédoine du Nord,2021,36.8,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Macédoine du Nord,2022,37.5,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Macédoine du Nord,2023,40.5,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Macédoine du Nord,2024,38.0,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Malte,2015,40.2,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Malte,2016,40.3,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Malte,2017,42.8,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Malte,2018,46.1,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Malte,2019,47.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Malte,2020,47.5,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Malte,2021,48.4,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Malte,2022,48.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Malte,2023,48.4,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Malte,2024,50.3,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Pays-Bas,2015,53.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Pays-Bas,2016,54.6,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Pays-Bas,2017,55.3,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Pays-Bas,2018,56.9,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Pays-Bas,2019,58.7,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Pays-Bas,2020,60.8,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Pays-Bas,2021,62.6,b,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Pays-Bas,2022,64.0,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Pays-Bas,2023,63.8,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Pays-Bas,2024,64.7,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Norvège,2015,59.7,,
ESTAT:HRST_ST_NCAT(1.0),09/01/26 23:00:00,Annuel,Pourcentage de la population active,Personnes diplômées de l'enseignement supérieur (CITE) et/ou employées dans le domaine de la science et de la technologie,De 25 à 64 ans,Total,Norvège,2016,59.3,,
