DATAFLOW,LAST UPDATE,freq,unit,direct,na_item,sector,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Autriche,2013,24683,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Autriche,2014,24835,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Autriche,2015,25112,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Autriche,2016,25537,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Autriche,2017,25793,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Autriche,2018,26444,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Autriche,2019,26744,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Autriche,2020,26778,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Autriche,2021,29103,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Autriche,2022,31547,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Autriche,2023,32639,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Autriche,2024,34443,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Belgique,2013,23324,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Belgique,2014,23730,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Belgique,2015,23973,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Belgique,2016,24062,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Belgique,2017,24575,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Belgique,2018,25193,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Belgique,2019,26103,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Belgique,2020,26675,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Belgique,2021,27901,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Belgique,2022,29742,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Belgique,2023,31962,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Belgique,2024,33078,p,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Suisse,2013,28535,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Suisse,2014,29034,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Suisse,2015,29352,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Suisse,2016,29080,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Suisse,2017,28453,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Suisse,2018,28719,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Suisse,2019,29078,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Suisse,2020,29624,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Suisse,2021,30454,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Suisse,2022,32613,p,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Suisse,2023,33971,p,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Chypre,2013,17495,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Chypre,2014,16535,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Chypre,2015,16807,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Chypre,2016,17982,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Chypre,2017,18832,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Chypre,2018,19579,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Chypre,2019,21275,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Chypre,2020,21645,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Chypre,2021,22388,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Chypre,2022,23506,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Chypre,2023,24985,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Chypre,2024,26693,p,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Tchéquie,2013,15518,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Tchéquie,2014,16331,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Tchéquie,2015,16604,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Tchéquie,2016,17129,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Tchéquie,2017,18485,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Tchéquie,2018,19428,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Tchéquie,2019,20357,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Tchéquie,2020,21002,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Tchéquie,2021,22002,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Tchéquie,2022,22724,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Tchéquie,2023,24689,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Tchéquie,2024,25992,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Allemagne,2013,25620,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Allemagne,2014,26304,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Allemagne,2015,26696,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Allemagne,2016,27515,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Allemagne,2017,28452,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Allemagne,2018,29600,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Allemagne,2019,30094,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Allemagne,2020,30501,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Allemagne,2021,31754,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Allemagne,2022,34098,p,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Allemagne,2023,35662,p,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Allemagne,2024,37098,p,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Danemark,2013,21135,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Danemark,2014,21183,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Danemark,2015,21982,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Danemark,2016,22355,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Danemark,2017,23282,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Danemark,2018,24056,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Danemark,2019,24277,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Danemark,2020,24601,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Danemark,2021,25843,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Danemark,2022,26612,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Danemark,2023,28083,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Danemark,2024,29268,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Zone euro - 20 pays (2023-2025),2013,21339,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Zone euro - 20 pays (2023-2025),2014,21601,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Zone euro - 20 pays (2023-2025),2015,22028,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Zone euro - 20 pays (2023-2025),2016,22512,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Zone euro - 20 pays (2023-2025),2017,23155,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Zone euro - 20 pays (2023-2025),2018,23796,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Zone euro - 20 pays (2023-2025),2019,24481,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Zone euro - 20 pays (2023-2025),2020,24627,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Zone euro - 20 pays (2023-2025),2021,25987,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Zone euro - 20 pays (2023-2025),2022,27792,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Zone euro - 20 pays (2023-2025),2023,29717,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Zone euro - 20 pays (2023-2025),2024,31139,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Estonie,2013,13053,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Estonie,2014,13449,,
ESTAT:TEC00113(1.0),07/01/26 23:00:00,Annuel,"Standard de pouvoir d'achat (SPA, UE27 à partir de 2020) par habitant",Payé,"Revenu disponible ajusté, brut",Ménages; institutions sans but lucratif au service des ménages,Estonie,2015,14321,,
